name,description,price,category,subcategory,collection,rating,brand,colors,reviews,product_id,tags,image_url
Quantum Step Sneakers,"Sleek and minimalistic design meets cutting-edge function. These sneakers are crafted with advanced weather-resistant materials and a durable, grippy sole for every urban adventure. Equipped with an adaptive cushioning system that molds to your movement. Available in matte black.",189.99,Footwear,Sneakers,Techwear,4.8,Nova Nest,['black'],"['Incredibly comfortable and versatile - perfect for the city explorer.', 'Durable in all weathers, and the grip is unmatched. Style is on point too.', 'Took them on a city trip, walked miles without any discomfort. Plus, they look great!']",cf04ea30-5361-4b0d-a9d1-f66f6e8ef93f,[],https://d3o574pyao1sq3.cloudfront.net/fashion/cf04ea30-5361-4b0d-a9d1-f66f6e8ef93f.png
Ascend Adapt Trainers,"Engineered for the relentless urban explorer, these sneakers boast hyper-flexible soles and breathable, water-resistant material. Perfect for the daily dynamic, they offer unmatched comfort and adaptability.",195.0,Footwear,Sneakers,Techwear,4.8,Nova Nest,"['black', 'grey']","['Unbelievably comfortable for all-day wear.', 'Has a sleek design that goes with everything.', 'Water-resistant feature was truly tested and passed with flying colors!']",3091676c-b74f-4beb-9478-2820a5d44807,[],https://d3o574pyao1sq3.cloudfront.net/fashion/3091676c-b74f-4beb-9478-2820a5d44807.png
Neoteric Stride Boots,"Engineered for the avant-garde traveler, these boots blend cutting-edge material science with an architecture that prioritizes comfort and durability. Outfitted with waterproof membranes and anti-fatigue soles, they stand as the epitome of modern exploration gear.",220.0,Footwear,Boots,Techwear,4.8,Nova Nest,"['black', 'grey']","['Unparalleled comfort right out of the box!', 'Really stood up to the urban jungle. Waterproofing is no joke.']",2097115a-5dd2-4d50-be6c-b3b3422d2711,[],https://d3o574pyao1sq3.cloudfront.net/fashion/2097115a-5dd2-4d50-be6c-b3b3422d2711.png
Horizon Runners,"Sleek and minimal, these trainers are designed for rapid urban exploration. Crafted with breathable, water-resistant membranes and equipped with enhanced grip soles, they promise agility and protection in any environment. The integrated cushioning system ensures day-long comfort.",220.0,Footwear,Sneakers,Techwear,4.5,Nova Nest,"['black', 'grey']","['Incredibly comfortable for daily wear. Stylish too!', 'Water resistance is top-notch. Great for rainy days.']",a86c0510-6898-4941-8c01-526f5869305c,"['sale', 'most loved']",https://d3o574pyao1sq3.cloudfront.net/fashion/a86c0510-6898-4941-8c01-526f5869305c.png
Arcstride Boots,"Sleek, all-weather boots equipped with advanced moisture-wicking lining and durable, grip-enhancing soles. Designed for the dynamic individual, these boots merge high performance with a minimalist aesthetic, featuring an integrated smart heating system for ultimate comfort.",230.0,Footwear,Boots,Techwear,4.8,Nova Nest,"['black', 'grey']","['Unmatched comfort and surprisingly lightweight!', 'Perfect for my daily commute. Keeps my feet dry and warm.']",9f5d906e-4783-4f65-affd-b463597d33d0,[],https://d3o574pyao1sq3.cloudfront.net/fashion/9f5d906e-4783-4f65-affd-b463597d33d0.png
Zephyr Stride,"Sleek, weather-resistant boots, designed for agility and endurance. Engineered with a breathable, yet waterproof membrane and flexible, grip-optimized soles for unmatched traction and comfort.",240.0,Footwear,Boots,Techwear,4.8,Nova Nest,"['grey', 'black']","['Incredibly comfortable for daily wear.', 'Durable and stylish, perfect for the city.']",668b835a-69c5-44be-b5b7-c614cfc6dd0c,[],https://d3o574pyao1sq3.cloudfront.net/fashion/668b835a-69c5-44be-b5b7-c614cfc6dd0c.png
Neoteric Traversal Sneakers,"Engineered for the innovator on the move, these sneakers offer unmatched comfort and durability. Crafted with advanced weather-resistant materials and a sleek, minimalist design in black and grey. The perfect complement to an active lifestyle where agility and efficiency are paramount.",120.0,Footwear,Sneakers,Techwear,4.5,Nova Nest,"['black', 'grey']","['Unbelievably comfortable for day-long wear.', 'These have been great in all weathers, truly versatile.']",a5c7e471-b0fe-4e15-92cb-f96767035c7a,[],https://d3o574pyao1sq3.cloudfront.net/fashion/a5c7e471-b0fe-4e15-92cb-f96767035c7a.png
NeoTrek Sneakers,"Innovatively designed for the avant-garde explorer, these sneakers blend peak performance features with sleek aesthetics. Engineered with water-resistant nano fabrics and integrated with responsive cushioning, they guarantee adaptive comfort and advanced grip across urban landscapes.",220.0,Footwear,Sneakers,Techwear,4.5,Nova Nest,"['black', 'grey']","['Absolutely comfortable for day-long wear.', 'The grip is fantastic on city streets, even in rain.', 'Design looks clean and modern, pairs well with minimalist outfits.']",c2e27e52-4918-416e-a062-52bd911d9c82,[],https://d3o574pyao1sq3.cloudfront.net/fashion/c2e27e52-4918-416e-a062-52bd911d9c82.png
Retro Futura Tee,"A bold, graphic tee that encapsulates the spirit of the early 2000s with a nod to futuristic design. Featuring iconic pop culture references and a sleek, metallic sheen.",29.99,Tops,T-Shirts,Y2K,4.5,Vivid Verse,"['silver', 'black']","['Absolutely love the nostalgic vibe!', 'Takes me right back to the 2000s, amazing quality.']",060eb55e-12c2-41f7-bbcc-8227febbe1d1,[],https://d3o574pyao1sq3.cloudfront.net/fashion/060eb55e-12c2-41f7-bbcc-8227febbe1d1.png
RetroFuturist Tee,"Embrace the nostalgia with our RetroFuturist Tee, featuring bold graphics inspired by early 2000s pop culture and the tech boom. Perfect for making a statement.",29.99,Tops,T-Shirts,Y2K,4.8,Vivid Verse,"['blue', 'silver']","['Takes me back to the good old days! Love the design.', 'Really stands out in my wardrobe, a true Y2K gem.']",825825f5-4888-4cd3-b1b5-1a50cc764567,[],https://d3o574pyao1sq3.cloudfront.net/fashion/825825f5-4888-4cd3-b1b5-1a50cc764567.png
TechGlam Graphic Tee,"Embrace the turn of the millennium with this vibrant graphic tee, featuring bold futuristic visuals and iconic early 2000s pop culture references. Perfect for a throwback look or a modern twist on vintage tech glamour.",29.99,Tops,T-Shirts,Y2K,4.5,Vivid Verse,"['blue', 'silver']","['Feels like reliving my favorite decade! Absolutely love the design and the fit.', ""The silver accents are everything! Plus, it's super comfy.""]",c0a1d7e1-8ce2-4849-8c1d-52414afce591,['most loved'],https://d3o574pyao1sq3.cloudfront.net/fashion/c0a1d7e1-8ce2-4849-8c1d-52414afce591.png
Digital Dream Tee,"Capture the spirit of early internet euphoria with this bold T-shirt. Adorned with metallic silver accents and futuristic motifs, it's a tribute to the optimism of the early tech era.",29.99,Tops,T-Shirts,Y2K,4.5,Vivid Verse,"['black', 'silver']","['Takes me right back to my childhood!', 'Absolutely love the metallic details.']",a4e1e11c-cf9e-4932-8462-531304b7ebd6,[],https://d3o574pyao1sq3.cloudfront.net/fashion/a4e1e11c-cf9e-4932-8462-531304b7ebd6.png
Futuristic Pop Mesh Top,"A sheer, mesh top featuring bold metallic accents and a slim fit for a throwback to early 2000s tech optimism. Perfect for pairing with statement accessories.",29.99,Tops,Blouses & Shirts,Y2K,4.5,Nova Nest,"['silver', 'black']","['Absolutely loving the vibe of this top, captures the 2000s perfectly!', ""The metallic accents are everything. It's like stepping into a music video from back in the day.""]",0a362848-0ccb-4550-ae01-059bc64c926f,[],https://d3o574pyao1sq3.cloudfront.net/fashion/0a362848-0ccb-4550-ae01-059bc64c926f.png
Futurist Flicker Blouse,"Dive into the bold and optimistic spirit of the early 2000s with this metallic silver blouse featuring sleek, geometric lines and a minimalist silhouette. Perfect for echoing the iconic tech boom era fashion with a modern twist.",59.99,Tops,Blouses & Shirts,Y2K,4.5,Nova Nest,['silver'],"['Feels like stepping into the 2000s, but with better fashion sense!', ""The cut is super flattering, and I love the metallic finish. It's like music video wardrobe perfection.""]",cc3d195d-c6c9-48c8-9287-d2a513b92e13,['most loved'],https://d3o574pyao1sq3.cloudfront.net/fashion/cc3d195d-c6c9-48c8-9287-d2a513b92e13.png
Futurist Flashback Blouse,"Revive the bold spirit of early 2000s pop with this electric blue blouse featuring a sleek, metallic silver trim. Its slim fit design captures the essence of the era's tech optimism meshed with iconic celebrity fashion.",58.99,Tops,Blouses & Shirts,Y2K,4.5,Vivid Verse,"['blue', 'silver']","['Absolutely adore the retro feel and futuristic look!', 'The metallic trim really pops! Very comfy and stylish.', 'Brings back the early 2000s vibe perfectly. A must-have for nostalgia lovers.']",4eae57a8-ab81-439e-8fea-b69a4d246b63,[],https://d3o574pyao1sq3.cloudfront.net/fashion/4eae57a8-ab81-439e-8fea-b69a4d246b63.png
Space-Age Sequin Top,"Capture the essence of early 2000s glam with this sequined top, designed for those who wish to shine. Featuring a holographic silver finish, this piece is a nod to the era's fascination with all things bright and reflective.",45.99,Tops,Blouses & Shirts,Y2K,4.5,Vivid Verse,['silver'],"[""Absolutely love this top! It feels like I'm back in the early 2000s."", 'The silver is so vibrant in person, and it fits like a dream.']",7cae6377-c2a1-4b4b-8266-3efbd4185b79,[],https://d3o574pyao1sq3.cloudfront.net/fashion/7cae6377-c2a1-4b4b-8266-3efbd4185b79.png
Galaxy Glitz Blouse,"Embrace the turn of the millennium with this silver spangled blouse, featuring a sleek, metallic finish and a daringly low-cut neckline. Perfect for evoking the fearless fashion of early 2000s icons.",45.99,Tops,Blouses & Shirts,Y2K,4.5,Vivid Verse,['silver'],"[""Feels like I'm back in 2001! Absolutely in love with the fit and shimmer."", 'Perfect for my themed party. Got so many compliments!']",dd6b8817-d6e3-4574-b599-027ce4df6c65,[],https://d3o574pyao1sq3.cloudfront.net/fashion/dd6b8817-d6e3-4574-b599-027ce4df6c65.png
Pop Glitz Button-Up,"Capture the essence of turn-of-the-millennium glam with this glittering silver blouse, featuring a sleek, semi-transparent design and playful button details to keep you shining from dusk till dawn.",45.99,Tops,Blouses & Shirts,Y2K,4.5,Vivid Verse,['silver'],"['Absolutely in love with the retro vibes!', ""The silver glitter is everything. Fit's amazing too.""]",2632a452-b3d3-48b5-ad36-61630fe0257c,[],https://d3o574pyao1sq3.cloudfront.net/fashion/2632a452-b3d3-48b5-ad36-61630fe0257c.png
Retro Pop Glitz Blouse,"Embrace the glitz and glam of early 2000s pop culture with this bold metallic blouse. Featuring a dramatic collar and shimmering silver fabric, it's a nod to the iconic tech boom era fashion.",45.99,Tops,Blouses & Shirts,Y2K,4.7,Vivid Verse,['silver'],"['Takes me right back to my favorite music video looks!', 'The shimmer is just enough without being over the top.']",9306db1e-dd8e-4d10-9955-0061601f39d5,['new in'],https://d3o574pyao1sq3.cloudfront.net/fashion/9306db1e-dd8e-4d10-9955-0061601f39d5.png
Millennium Glitz Hoodie,"Embrace the glitz and glamour of the turn-of-the-century vibes with this metallic silver hoodie. Featuring a sleek, shiny finish and a comfortably loose fit, it's the perfect piece for those looking to make a statement while staying cozy.",59.99,Outerwear,Hoodies & Sweatshirts,Y2K,4.5,Nova Nest,['silver'],"['Absolutely in love with the shine! It truly brings out the nostalgic vibes.', 'Super comfy and stylish, gets compliments all the time.']",a6e4dbfc-2d6a-4204-ac9c-aba127a0cfe9,[],https://d3o574pyao1sq3.cloudfront.net/fashion/a6e4dbfc-2d6a-4204-ac9c-aba127a0cfe9.png
Retrofuturist Tech Fleece,"Revive the spirit of the early 2000s with this vibrant fleece, drawing inspiration from the era's optimistic tech wave and iconic celebrity style. Crafted for comfort and statement style, it's perfect for those who adore a throwback to tech's golden era.",59.99,Outerwear,Hoodies & Sweatshirts,Y2K,4.7,Vivid Verse,"['silver', 'blue']","['Feels like a blast from the past, but so comfy for today!', 'The silver accents are everything! Plus, it fits perfectly.']",eb106f20-62a0-48e6-805c-9657939a1529,[],https://d3o574pyao1sq3.cloudfront.net/fashion/eb106f20-62a0-48e6-805c-9657939a1529.png
Retro Pop Hoodie,"Embrace the vibrant essence of early millennium style with this bold, chunky-font hoodie, featuring a sleek metallic finish. Perfect for those who wish to make a statement reminiscent of iconic early 2000s celebrity fashion.",59.99,Outerwear,Hoodies & Sweatshirts,Y2K,4.5,Vivid Verse,"['silver', 'black']","[""Absolutely love the metallic sheen! It's like stepping back into the best of early 2000s fashion."", ""Super comfy and has that nostalgic vibe I've been looking for. The silver and black combo is perfect.""]",d5b51bde-894b-42fe-8c89-fffa7f1affbe,[],https://d3o574pyao1sq3.cloudfront.net/fashion/d5b51bde-894b-42fe-8c89-fffa7f1affbe.png
Metallic Shimmer Cardigan,"Add a touch of early 2000s glamour to your wardrobe with this shimmering metallic cardigan. Featuring a delicate pink hue and a comfortable, figure-hugging fit, it's perfect for layering over your favorite mini skirt or low-rise jeans.",45.99,Outerwear,Sweaters & Cardigans,Y2K,4.5,Vivid Verse,"['pink', 'silver']","[""Absolutely obsessed with the sparkle! Feels like I'm back in 2001."", 'Perfect fit and the color is exactly what I was looking for.']",3405575a-c932-4b3e-8040-e85ee6f2823d,[],https://d3o574pyao1sq3.cloudfront.net/fashion/3405575a-c932-4b3e-8040-e85ee6f2823d.png
Twinkle Frost Cardigan,"Embrace the charm of early turn-of-the-century fashion with this shimmering silver cardigan. Adorned with delicate sparkles, it's the perfect blend of comfort and eye-catching style, featuring a cropped fit that pairs wonderfully with low-rise denim or mini skirts.",58.99,Outerwear,Sweaters & Cardigans,Y2K,4.7,Nova Nest,['silver'],"['Absolutely in love with this cardigan! It brings the early 2000s right back.', 'The sparkle is subtle but definitely there, caught the light beautifully at my last night out.']",c6a1af7e-2e63-4609-93ae-9d3bc97b3f33,[],https://d3o574pyao1sq3.cloudfront.net/fashion/c6a1af7e-2e63-4609-93ae-9d3bc97b3f33.png
